symbol,date,price
ISE(USD),26-Jun-09,0.02094488
ISE(USD),29-Jun-09,0.004539175
ISE(USD),30-Jun-09,0.006462161
ISE(USD),1-Jul-09,0.008066865
ISE(USD),2-Jul-09,-0.002963695
ISE(USD),3-Jul-09,-0.011508276
ISE(USD),6-Jul-09,-0.009724852
ISE(USD),7-Jul-09,0.017404655
ISE(USD),8-Jul-09,-0.0098359
ISE(USD),9-Jul-09,-0.001230056
ISE(USD),10-Jul-09,-0.008927347
ISE(USD),13-Jul-09,0.003941595
ISE(USD),14-Jul-09,0.001961398
ISE(USD),15-Jul-09,0.036041524
ISE(USD),16-Jul-09,0.010105514
ISE(USD),17-Jul-09,-0.009281959
ISE(USD),20-Jul-09,0.024767693
ISE(USD),21-Jul-09,-0.005420251
ISE(USD),22-Jul-09,0.009434319
ISE(USD),23-Jul-09,0.027708479
ISE(USD),24-Jul-09,0.01469961
ISE(USD),27-Jul-09,0.015375231
ISE(USD),28-Jul-09,0.008396005
ISE(USD),29-Jul-09,-0.000453061
ISE(USD),30-Jul-09,0.04563733
ISE(USD),31-Jul-09,0.016193889
ISE(USD),3-Aug-09,0.050339385
ISE(USD),4-Aug-09,0.005901211
ISE(USD),5-Aug-09,-0.016477754
ISE(USD),6-Aug-09,-0.007075515
ISE(USD),7-Aug-09,0.012236363
ISE(USD),10-Aug-09,0.004289841
ISE(USD),11-Aug-09,-0.036549776
ISE(USD),12-Aug-09,-0.00436774
ISE(USD),13-Aug-09,0.033335747
ISE(USD),14-Aug-09,-0.007142277
ISE(USD),17-Aug-09,-0.017895879
ISE(USD),18-Aug-09,0.006328676
ISE(USD),19-Aug-09,0.027861466
ISE(USD),20-Aug-09,0.026608014
ISE(USD),21-Aug-09,0.01466062
ISE(USD),24-Aug-09,0.016467907
ISE(USD),25-Aug-09,-0.000329157
ISE(USD),26-Aug-09,-0.026864444
ISE(USD),27-Aug-09,0.006307214
ISE(USD),28-Aug-09,0.007392781
ISE(USD),31-Aug-09,-0.025187312
ISE(USD),1-Sep-09,0.007152568
ISE(USD),2-Sep-09,-0.03160451
ISE(USD),3-Sep-09,0.012507327
ISE(USD),4-Sep-09,-0.01798409
ISE(USD),7-Sep-09,0.010777477
ISE(USD),8-Sep-09,-0.006658603
ISE(USD),9-Sep-09,-0.008671602
ISE(USD),10-Sep-09,-0.002567542
ISE(USD),11-Sep-09,0.040760842
ISE(USD),14-Sep-09,-0.005213742
ISE(USD),15-Sep-09,-0.004136276
ISE(USD),16-Sep-09,0.025284654
ISE(USD),17-Sep-09,0.011543224
ISE(USD),18-Sep-09,0.000267365
ISE(USD),23-Sep-09,0.004858922
ISE(USD),24-Sep-09,0.008482327
ISE(USD),25-Sep-09,-0.012106949
ISE(USD),28-Sep-09,0.000624585
ISE(USD),29-Sep-09,0.014048353
ISE(USD),30-Sep-09,-0.006064639
ISE(USD),1-Oct-09,-0.006405308
ISE(USD),2-Oct-09,-0.026805495
ISE(USD),5-Oct-09,0.032177895
ISE(USD),6-Oct-09,0.044574339
ISE(USD),7-Oct-09,-0.009687353
ISE(USD),8-Oct-09,0.022759764
ISE(USD),9-Oct-09,0.004064031
ISE(USD),12-Oct-09,0.015381762
ISE(USD),13-Oct-09,-0.014092117
ISE(USD),14-Oct-09,0.026777977
ISE(USD),15-Oct-09,0.001926307
ISE(USD),16-Oct-09,-0.034743583
ISE(USD),19-Oct-09,0.010606877
ISE(USD),20-Oct-09,0.018463331
ISE(USD),21-Oct-09,-0.003019502
ISE(USD),22-Oct-09,-0.009280968
ISE(USD),23-Oct-09,0.010879518
ISE(USD),26-Oct-09,-0.010121663
ISE(USD),27-Oct-09,-0.026367552
ISE(USD),28-Oct-09,-0.030080424
ISE(USD),30-Oct-09,-0.036051349
ISE(USD),2-Nov-09,-0.001328301
ISE(USD),3-Nov-09,-0.030117918
ISE(USD),4-Nov-09,0.028040939
ISE(USD),5-Nov-09,0.004521631
ISE(USD),6-Nov-09,-0.001013832
ISE(USD),9-Nov-09,0.022223315
ISE(USD),10-Nov-09,0.007653769
ISE(USD),11-Nov-09,0.017689104
ISE(USD),12-Nov-09,-0.006917942
ISE(USD),13-Nov-09,-0.009044561
ISE(USD),16-Nov-09,0.010121533
ISE(USD),17-Nov-09,-0.034907071
ISE(USD),18-Nov-09,-0.0164249
ISE(USD),19-Nov-09,-0.013773197
ISE(USD),20-Nov-09,-0.022447375
ISE(USD),23-Nov-09,0.013944427
ISE(USD),24-Nov-09,-0.010003918
ISE(USD),25-Nov-09,0.006343138
ISE(USD),1-Dec-09,-0.000838954
ISE(USD),2-Dec-09,0.045764354
ISE(USD),3-Dec-09,0.042937262
ISE(USD),4-Dec-09,0.011556349
ISE(USD),7-Dec-09,-0.011418107
ISE(USD),8-Dec-09,-0.008669326
ISE(USD),9-Dec-09,-0.011447394
ISE(USD),10-Dec-09,0.010238217
ISE(USD),11-Dec-09,-4.14E-05
ISE(USD),14-Dec-09,0.01066707
ISE(USD),15-Dec-09,-8.19E-05
ISE(USD),16-Dec-09,0.00852825
ISE(USD),17-Dec-09,-0.022729184
ISE(USD),18-Dec-09,0.002705254
ISE(USD),21-Dec-09,0.019354087
ISE(USD),22-Dec-09,0.00344592
ISE(USD),23-Dec-09,-0.007540691
ISE(USD),24-Dec-09,0.01348731
ISE(USD),25-Dec-09,0.005091265
ISE(USD),28-Dec-09,-0.001677504
ISE(USD),29-Dec-09,0.005816643
ISE(USD),30-Dec-09,-0.004334286
ISE(USD),31-Dec-09,0.034372174
ISE(USD),4-Jan-10,0.014477562
ISE(USD),5-Jan-10,0.024018915
ISE(USD),6-Jan-10,0.005706348
ISE(USD),7-Jan-10,0.007498474
ISE(USD),8-Jan-10,0.000835311
ISE(USD),11-Jan-10,-0.006032639
ISE(USD),12-Jan-10,-0.004338703
ISE(USD),13-Jan-10,0.021362493
ISE(USD),14-Jan-10,-0.002075816
ISE(USD),15-Jan-10,-0.015515838
ISE(USD),18-Jan-10,0.013494937
ISE(USD),19-Jan-10,0.007783483
ISE(USD),20-Jan-10,0.002293962
ISE(USD),21-Jan-10,-0.01301137
ISE(USD),22-Jan-10,-0.027452668
ISE(USD),25-Jan-10,0.003951546
ISE(USD),26-Jan-10,-0.008489498
ISE(USD),27-Jan-10,0.000287764
ISE(USD),28-Jan-10,0.012920276
ISE(USD),29-Jan-10,-0.000908373
ISE(USD),1-Feb-10,0.015822193
ISE(USD),2-Feb-10,-0.00318405
ISE(USD),3-Feb-10,0.000667055
ISE(USD),4-Feb-10,-0.040104449
ISE(USD),5-Feb-10,-0.053826569
ISE(USD),8-Feb-10,-0.031003435
ISE(USD),9-Feb-10,0.024150031
ISE(USD),10-Feb-10,-0.00277599
ISE(USD),11-Feb-10,0.013763277
ISE(USD),12-Feb-10,-0.009244139
ISE(USD),15-Feb-10,0.006210933
ISE(USD),16-Feb-10,0.011155246
ISE(USD),17-Feb-10,0.032506145
ISE(USD),18-Feb-10,-0.024484193
ISE(USD),19-Feb-10,0.012866975
ISE(USD),22-Feb-10,-0.007825399
ISE(USD),23-Feb-10,-0.032981934
ISE(USD),24-Feb-10,-0.043526856
ISE(USD),25-Feb-10,-0.020265321
ISE(USD),26-Feb-10,0.022167027
ISE(USD),1-Mar-10,0.029827052
ISE(USD),2-Mar-10,0.008177214
ISE(USD),3-Mar-10,0.003799038
ISE(USD),4-Mar-10,-0.00872609
ISE(USD),5-Mar-10,0.022575537
ISE(USD),8-Mar-10,0.022410944
ISE(USD),9-Mar-10,-0.012297362
ISE(USD),10-Mar-10,-0.002936129
ISE(USD),11-Mar-10,-0.005587472
ISE(USD),12-Mar-10,0.003557005
ISE(USD),15-Mar-10,-0.006337363
ISE(USD),16-Mar-10,0.024778658
ISE(USD),17-Mar-10,0.027046714
ISE(USD),18-Mar-10,-0.018503617
ISE(USD),19-Mar-10,-0.007749177
ISE(USD),22-Mar-10,-0.000333173
ISE(USD),23-Mar-10,0.009199751
ISE(USD),24-Mar-10,0.015642971
ISE(USD),25-Mar-10,0.034281823
ISE(USD),26-Mar-10,-0.0025391
ISE(USD),29-Mar-10,0.002987051
ISE(USD),30-Mar-10,0.002899896
ISE(USD),31-Mar-10,9.21E-06
ISE(USD),1-Apr-10,0.023256492
ISE(USD),2-Apr-10,0.006670397
ISE(USD),5-Apr-10,0.011553941
ISE(USD),6-Apr-10,-0.001356801
ISE(USD),7-Apr-10,0.011301841
ISE(USD),8-Apr-10,-0.006800986
ISE(USD),9-Apr-10,0.023087673
ISE(USD),12-Apr-10,-0.003594491
ISE(USD),13-Apr-10,-0.01621416
ISE(USD),14-Apr-10,0.028145888
ISE(USD),15-Apr-10,-0.003290601
ISE(USD),16-Apr-10,-0.011798023
ISE(USD),19-Apr-10,-0.014212047
ISE(USD),20-Apr-10,0.016708117
ISE(USD),21-Apr-10,-0.003765961
ISE(USD),22-Apr-10,-0.00118032
ISE(USD),26-Apr-10,0.015475997
ISE(USD),27-Apr-10,-0.017618884
ISE(USD),28-Apr-10,-0.020578676
ISE(USD),29-Apr-10,0.025293045
ISE(USD),30-Apr-10,0.008757443
ISE(USD),3-May-10,-0.017841335
ISE(USD),4-May-10,-0.021593711
ISE(USD),5-May-10,-0.0280919
ISE(USD),6-May-10,-0.024921713
ISE(USD),7-May-10,-0.076967445
ISE(USD),10-May-10,0.100620694
ISE(USD),11-May-10,-0.010619634
ISE(USD),12-May-10,0.03099938
ISE(USD),13-May-10,0.006190107
ISE(USD),14-May-10,-0.046439624
ISE(USD),17-May-10,-0.003439788
ISE(USD),18-May-10,0.021205697
ISE(USD),20-May-10,-0.0735257
ISE(USD),21-May-10,-0.008072813
ISE(USD),24-May-10,0.01516534
ISE(USD),25-May-10,-0.057318925
ISE(USD),26-May-10,0.043782356
ISE(USD),27-May-10,0.014993319
ISE(USD),28-May-10,0.019388862
ISE(USD),31-May-10,-0.025179175
ISE(USD),1-Jun-10,-0.007133402
ISE(USD),2-Jun-10,0.017966551
ISE(USD),3-Jun-10,0.008177155
ISE(USD),4-Jun-10,-0.021635353
ISE(USD),7-Jun-10,-0.015977304
ISE(USD),8-Jun-10,-0.014532624
ISE(USD),9-Jun-10,0.015006206
ISE(USD),10-Jun-10,0.012652948
ISE(USD),11-Jun-10,0.015163323
ISE(USD),14-Jun-10,0.017462519
ISE(USD),15-Jun-10,0.007567692
ISE(USD),16-Jun-10,0.005878307
ISE(USD),17-Jun-10,0.01079917
ISE(USD),18-Jun-10,0.006836577
ISE(USD),21-Jun-10,0.008193586
ISE(USD),22-Jun-10,-0.011254901
ISE(USD),23-Jun-10,-0.0221311
ISE(USD),24-Jun-10,-0.008024183
ISE(USD),25-Jun-10,-0.003590842
ISE(USD),28-Jun-10,0.016951145
ISE(USD),29-Jun-10,-0.028443062
ISE(USD),30-Jun-10,-0.006194951
ISE(USD),1-Jul-10,-0.007677619
ISE(USD),2-Jul-10,0.026056594
ISE(USD),5-Jul-10,0.007375233
ISE(USD),6-Jul-10,0.022922606
ISE(USD),7-Jul-10,-0.000713719
ISE(USD),8-Jul-10,0.015335579
ISE(USD),9-Jul-10,-0.002366536
ISE(USD),12-Jul-10,0.002454421
ISE(USD),13-Jul-10,0.012557159
ISE(USD),14-Jul-10,0.009663843
ISE(USD),15-Jul-10,-0.007802002
ISE(USD),16-Jul-10,0.004743861
ISE(USD),19-Jul-10,0.001609521
ISE(USD),20-Jul-10,0.00488972
ISE(USD),21-Jul-10,0.027040454
ISE(USD),22-Jul-10,0.008759167
ISE(USD),23-Jul-10,-0.006501973
ISE(USD),26-Jul-10,0.002976954
ISE(USD),27-Jul-10,0.018680978
ISE(USD),28-Jul-10,0.002580017
ISE(USD),29-Jul-10,0.005429191
ISE(USD),30-Jul-10,-0.015301669
ISE(USD),2-Aug-10,0.022125061
ISE(USD),3-Aug-10,-0.006415477
ISE(USD),4-Aug-10,-0.008065884
ISE(USD),5-Aug-10,-0.005918982
ISE(USD),6-Aug-10,0.005730527
ISE(USD),9-Aug-10,0.008207607
ISE(USD),10-Aug-10,-0.017887816
ISE(USD),11-Aug-10,-0.025658664
ISE(USD),12-Aug-10,-0.003832495
ISE(USD),13-Aug-10,0.006947231
ISE(USD),16-Aug-10,0.006578536
ISE(USD),17-Aug-10,0.020238128
ISE(USD),18-Aug-10,-0.000327362
ISE(USD),19-Aug-10,-0.012118576
ISE(USD),20-Aug-10,-0.009961145
ISE(USD),23-Aug-10,-0.000396464
ISE(USD),24-Aug-10,-0.013976189
ISE(USD),25-Aug-10,-0.002290255
ISE(USD),26-Aug-10,0.015274597
ISE(USD),27-Aug-10,0.005853075
ISE(USD),31-Aug-10,0.006812423
ISE(USD),1-Sep-10,0.015375877
ISE(USD),2-Sep-10,0.009657952
ISE(USD),3-Sep-10,0.006114259
ISE(USD),6-Sep-10,0.005548296
ISE(USD),7-Sep-10,-0.012223346
ISE(USD),8-Sep-10,-0.002284646
ISE(USD),13-Sep-10,0.036792574
ISE(USD),14-Sep-10,0.000956115
ISE(USD),15-Sep-10,0.018699349
ISE(USD),16-Sep-10,0.006212222
ISE(USD),17-Sep-10,-0.000664324
ISE(USD),20-Sep-10,0.006603581
ISE(USD),21-Sep-10,0.000326055
ISE(USD),22-Sep-10,0.010378034
ISE(USD),23-Sep-10,-0.00688954
ISE(USD),24-Sep-10,0.002314967
ISE(USD),27-Sep-10,0.012779852
ISE(USD),28-Sep-10,0.015942484
ISE(USD),29-Sep-10,0.010183485
ISE(USD),30-Sep-10,0.008789053
ISE(USD),1-Oct-10,-0.010596542
ISE(USD),4-Oct-10,0.008242206
ISE(USD),5-Oct-10,0.011309614
ISE(USD),6-Oct-10,0.027594181
ISE(USD),7-Oct-10,0.000886129
ISE(USD),8-Oct-10,0.000196004
ISE(USD),11-Oct-10,0.037795036
ISE(USD),12-Oct-10,0.000373868
ISE(USD),13-Oct-10,0.015684163
ISE(USD),14-Oct-10,-0.004128521
ISE(USD),15-Oct-10,0.007688495
ISE(USD),18-Oct-10,-0.00814098
ISE(USD),19-Oct-10,-0.007695881
ISE(USD),20-Oct-10,-0.011326735
ISE(USD),21-Oct-10,0.022096172
ISE(USD),22-Oct-10,0.00179629
ISE(USD),25-Oct-10,0.008520975
ISE(USD),26-Oct-10,-0.006401926
ISE(USD),27-Oct-10,-0.042735496
ISE(USD),1-Nov-10,0.014432573
ISE(USD),2-Nov-10,-0.001306691
ISE(USD),3-Nov-10,0.007039443
ISE(USD),4-Nov-10,0.042670292
ISE(USD),5-Nov-10,-0.004374118
ISE(USD),8-Nov-10,-0.00573413
ISE(USD),9-Nov-10,0.00852324
ISE(USD),10-Nov-10,-0.016602556
ISE(USD),11-Nov-10,-0.011877058
ISE(USD),12-Nov-10,-0.017336606
ISE(USD),15-Nov-10,0.006378861
ISE(USD),22-Nov-10,-0.035632732
ISE(USD),23-Nov-10,-0.037541093
ISE(USD),24-Nov-10,-0.000448648
ISE(USD),25-Nov-10,0.00353471
ISE(USD),26-Nov-10,-0.023631065
ISE(USD),29-Nov-10,-0.034779442
ISE(USD),30-Nov-10,0.01117932
ISE(USD),1-Dec-10,0.019146304
ISE(USD),2-Dec-10,0.016953001
ISE(USD),3-Dec-10,0.004102904
ISE(USD),6-Dec-10,0.010356506
ISE(USD),7-Dec-10,0.008157404
ISE(USD),8-Dec-10,-0.012462408
ISE(USD),9-Dec-10,-0.03185293
ISE(USD),10-Dec-10,-0.020089707
ISE(USD),13-Dec-10,0.022188263
ISE(USD),14-Dec-10,0.004689318
ISE(USD),15-Dec-10,-0.026703272
ISE(USD),16-Dec-10,-0.019641181
ISE(USD),17-Dec-10,-0.016985296
ISE(USD),20-Dec-10,-0.017391671
ISE(USD),21-Dec-10,0.018217236
ISE(USD),22-Dec-10,0.012176661
ISE(USD),23-Dec-10,0.012478901
ISE(USD),24-Dec-10,0.004232967
ISE(USD),27-Dec-10,0.000634
ISE(USD),28-Dec-10,0.000438382
ISE(USD),29-Dec-10,-0.005581774
ISE(USD),30-Dec-10,0.008438498
ISE(USD),31-Dec-10,-0.006861097
ISE(USD),3-Jan-11,0.017515472
ISE(USD),4-Jan-11,0.01104759
ISE(USD),5-Jan-11,0.011780211
ISE(USD),6-Jan-11,0.00685022
ISE(USD),7-Jan-11,-0.018754847
ISE(USD),10-Jan-11,-0.02632467
ISE(USD),11-Jan-11,0.001794767
ISE(USD),12-Jan-11,0.009064051
ISE(USD),13-Jan-11,0.016297588
ISE(USD),14-Jan-11,-0.004700228
ISE(USD),17-Jan-11,-0.015367702
ISE(USD),18-Jan-11,0.004579527
ISE(USD),19-Jan-11,-0.003209007
ISE(USD),20-Jan-11,-0.03165166
ISE(USD),21-Jan-11,-0.000510833
ISE(USD),24-Jan-11,-0.007426254
ISE(USD),25-Jan-11,0.004638645
ISE(USD),26-Jan-11,0.005404402
ISE(USD),27-Jan-11,-0.014976415
ISE(USD),28-Jan-11,-0.038598966
ISE(USD),31-Jan-11,-0.008883033
ISE(USD),1-Feb-11,0.035256817
ISE(USD),2-Feb-11,0.014238624
ISE(USD),3-Feb-11,-0.027850188
ISE(USD),4-Feb-11,0.013959227
ISE(USD),7-Feb-11,0.008552888
ISE(USD),8-Feb-11,0.006885706
ISE(USD),9-Feb-11,-0.00325487
ISE(USD),10-Feb-11,-0.024920602
ISE(USD),11-Feb-11,0.00641822
ISE(USD),14-Feb-11,0.000404514
ISE(USD),15-Feb-11,0.000892722
ISE(USD),16-Feb-11,0.013399898
ISE(USD),17-Feb-11,0.015977203
ISE(USD),18-Feb-11,-0.001652602
ISE(USD),21-Feb-11,-0.013705988
ISE(USD),22-Feb-11,-0.01944185
SP,5-Jan-09,-0.004679315
SP,6-Jan-09,0.007786738
SP,7-Jan-09,-0.030469134
SP,8-Jan-09,0.003391364
SP,9-Jan-09,-0.021533208
SP,12-Jan-09,-0.022822626
SP,13-Jan-09,0.001756552
SP,14-Jan-09,-0.034032484
SP,15-Jan-09,0.001328305
SP,16-Jan-09,0.007533126
SP,19-Jan-09,-0.054261984
SP,20-Jan-09,0
SP,21-Jan-09,0.042572033
SP,22-Jan-09,-0.015278458
SP,23-Jan-09,0.005363236
SP,26-Jan-09,0.005537856
SP,27-Jan-09,0.010866312
SP,28-Jan-09,0.033006834
SP,29-Jan-09,-0.033681051
SP,30-Jan-09,-0.02305281
SP,2-Feb-09,-0.000532907
SP,3-Feb-09,0.01570993
SP,4-Feb-09,-0.007517662
SP,5-Feb-09,0.016233194
SP,6-Feb-09,0.026540681
SP,9-Feb-09,0.001484047
SP,10-Feb-09,-0.05036862
SP,11-Feb-09,0.007923456
SP,12-Feb-09,0.001737641
SP,13-Feb-09,-0.010048038
SP,16-Feb-09,-0.046629446
SP,17-Feb-09,0
SP,18-Feb-09,-0.000950817
SP,19-Feb-09,-0.012096922
SP,20-Feb-09,-0.011478573
SP,23-Feb-09,-0.035315356
SP,24-Feb-09,0.039320053
SP,25-Feb-09,-0.010715038
SP,26-Feb-09,-0.015905668
SP,27-Feb-09,-0.023846498
SP,2-Mar-09,-0.047741863
SP,3-Mar-09,-0.006427392
SP,4-Mar-09,0.02347539
SP,5-Mar-09,-0.043463291
SP,6-Mar-09,0.001215289
SP,9-Mar-09,-0.010074281
SP,10-Mar-09,0.06171871
SP,11-Mar-09,0.002442817
SP,12-Mar-09,0.039921068
SP,13-Mar-09,0.007709238
SP,16-Mar-09,-0.003522156
SP,17-Mar-09,0.031634285
SP,18-Mar-09,0.020643416
SP,19-Mar-09,-0.013064131
SP,20-Mar-09,-0.019967428
SP,23-Mar-09,0.06836638
SP,24-Mar-09,-0.020626376
SP,25-Mar-09,0.00958032
SP,26-Mar-09,0.023052626
SP,27-Mar-09,-0.020524738
SP,30-Mar-09,-0.035439358
SP,31-Mar-09,0.013044212
SP,1-Apr-09,0.016421016
SP,2-Apr-09,0.028322241
SP,3-Apr-09,0.009684728
SP,6-Apr-09,-0.008367252
SP,7-Apr-09,-0.024143678
SP,8-Apr-09,0.011714575
SP,9-Apr-09,0.037347061
SP,10-Apr-09,0.002530186
SP,13-Apr-09,0
SP,14-Apr-09,-0.02026854
SP,15-Apr-09,0.012470933
SP,16-Apr-09,0.015419321
SP,17-Apr-09,0.004957068
SP,20-Apr-09,-0.043732255
SP,21-Apr-09,0.021029382
SP,22-Apr-09,-0.007711286
SP,24-Apr-09,0.026531285
SP,27-Apr-09,-0.010117621
SP,28-Apr-09,-0.002744255
SP,29-Apr-09,0.021379806
SP,30-Apr-09,-0.0009505
SP,4-May-09,0.038689132
SP,5-May-09,-0.003798927
SP,6-May-09,0.017254573
SP,7-May-09,-0.013290323
SP,8-May-09,0.02378394
SP,11-May-09,-0.0217472
SP,12-May-09,-0.000979319
SP,13-May-09,-0.027263206
SP,14-May-09,0.010298404
SP,15-May-09,-0.011475674
SP,18-May-09,0.029936576
SP,20-May-09,-0.006882962
SP,21-May-09,-0.01689961
SP,22-May-09,-0.001498313
SP,25-May-09,0.025962189
SP,26-May-09,0
SP,27-May-09,-0.019153403
SP,28-May-09,0.015301234
SP,29-May-09,0.013483449
SP,1-Jun-09,0.025489965
SP,2-Jun-09,0.001981342
SP,3-Jun-09,-0.013834487
SP,4-Jun-09,0.011418207
SP,5-Jun-09,-0.002517863
SP,8-Jun-09,-0.001011052
SP,9-Jun-09,0.003497083
SP,10-Jun-09,-0.003486435
SP,11-Jun-09,0.006093308
SP,12-Jun-09,0.001396013
SP,15-Jun-09,-0.024055536
SP,16-Jun-09,-0.012801901
SP,17-Jun-09,-0.00138258
SP,18-Jun-09,0.008375844
SP,19-Jun-09,0.003109374
SP,22-Jun-09,-0.031078361
SP,23-Jun-09,0.002304071
SP,24-Jun-09,0.006503219
SP,25-Jun-09,0.021217576
SP,26-Jun-09,-0.001478936
SP,29-Jun-09,0.009024344
SP,30-Jun-09,-0.008567381
SP,1-Jul-09,0.004352434
SP,2-Jul-09,-0.029577647
SP,3-Jul-09,0.002562476
SP,6-Jul-09,0
SP,7-Jul-09,-0.019879851
SP,8-Jul-09,-0.001669895
SP,9-Jul-09,0.003540952
SP,10-Jul-09,-0.004029952
SP,13-Jul-09,0.024627968
SP,14-Jul-09,0.00530194
SP,15-Jul-09,0.029199472
SP,16-Jul-09,0.008604637
SP,17-Jul-09,-0.000382751
SP,20-Jul-09,0.011366703
SP,21-Jul-09,0.003620702
SP,22-Jul-09,-0.000534409
SP,23-Jul-09,0.023022629
SP,24-Jul-09,0.003037511
SP,27-Jul-09,0.002977407
SP,28-Jul-09,-0.00260985
SP,29-Jul-09,-0.004573436
SP,30-Jul-09,0.011825409
SP,31-Jul-09,0.000739529
SP,3-Aug-09,0.015225583
SP,4-Aug-09,0.003007551
SP,5-Aug-09,-0.002917791
SP,6-Aug-09,-0.005640579
SP,7-Aug-09,0.013349737
SP,10-Aug-09,-0.003350552
SP,11-Aug-09,-0.012740935
SP,12-Aug-09,0.011459209
SP,13-Aug-09,0.006856468
SP,14-Aug-09,-0.008567996
SP,17-Aug-09,-0.024559914
SP,18-Aug-09,0.010094531
SP,19-Aug-09,0.006837444
SP,20-Aug-09,0.010889255
SP,21-Aug-09,0.01845147
SP,24-Aug-09,-0.000545889
SP,25-Aug-09,0.002366611
SP,26-Aug-09,0.000116725
SP,27-Aug-09,0.002777914
SP,28-Aug-09,-0.001990379
SP,31-Aug-09,-0.008109142
SP,1-Sep-09,-0.022372209
SP,2-Sep-09,-0.003301906
SP,3-Sep-09,0.008498592
SP,4-Sep-09,0.01303221
SP,7-Sep-09,0.008806056
SP,8-Sep-09,0
SP,9-Sep-09,0.007752278
SP,10-Sep-09,0.010368274
SP,11-Sep-09,-0.001351306
SP,14-Sep-09,0.006319121
SP,15-Sep-09,0.003130399
SP,16-Sep-09,0.015207304
SP,17-Sep-09,-0.003064311
SP,18-Sep-09,0.002633813
SP,23-Sep-09,-0.006979274
SP,24-Sep-09,-0.009556581
SP,25-Sep-09,-0.006109338
SP,28-Sep-09,0.017652877
SP,29-Sep-09,-0.00223207
SP,30-Sep-09,-0.003333824
SP,1-Oct-09,-0.026097229
SP,2-Oct-09,-0.004515691
SP,5-Oct-09,0.014765453
SP,6-Oct-09,0.013612406
SP,7-Oct-09,0.00270795
SP,8-Oct-09,0.007442123
SP,9-Oct-09,0.005624801
SP,12-Oct-09,0.004376823
SP,13-Oct-09,-0.002791504
SP,14-Oct-09,0.017393671
SP,15-Oct-09,0.004148815
SP,16-Oct-09,-0.008131019
SP,19-Oct-09,0.009361385
SP,20-Oct-09,-0.006258672
SP,21-Oct-09,-0.008893203
SP,22-Oct-09,0.010587366
SP,23-Oct-09,-0.012253261
SP,26-Oct-09,-0.011786491
SP,27-Oct-09,-0.003323385
SP,28-Oct-09,-0.019734359
SP,30-Oct-09,-0.006195842
SP,2-Nov-09,0.006435592
SP,3-Nov-09,0.002423036
SP,4-Nov-09,0.00104211
SP,5-Nov-09,0.019052883
SP,6-Nov-09,0.002500083
SP,9-Nov-09,0.021995171
SP,10-Nov-09,-6.4E-05
SP,11-Nov-09,0.005019358
SP,12-Nov-09,-0.010312341
SP,13-Nov-09,0.005722896
SP,16-Nov-09,0.014363915
SP,17-Nov-09,0.000919076
SP,18-Nov-09,-0.000468443
SP,19-Nov-09,-0.013516784
SP,20-Nov-09,-0.003220084
SP,23-Nov-09,0.013523927
SP,24-Nov-09,-0.00053348
SP,25-Nov-09,0.004494025
SP,1-Dec-09,-0.001594961
SP,2-Dec-09,0.000342636
SP,3-Dec-09,-0.008437646
SP,4-Dec-09,0.00549437
SP,7-Dec-09,-0.002471451
SP,8-Dec-09,-0.010304438
SP,9-Dec-09,0.003665636
SP,10-Dec-09,0.005822698
SP,11-Dec-09,0.003676275
SP,14-Dec-09,0.00693534
SP,15-Dec-09,-0.00556247
SP,16-Dec-09,0.001127594
SP,17-Dec-09,-0.011880825
SP,18-Dec-09,0.005812939
SP,21-Dec-09,0.010448907
SP,22-Dec-09,0.00355724
SP,23-Dec-09,0.002296069
SP,24-Dec-09,0.005242394
SP,25-Dec-09,0.001153372
SP,28-Dec-09,0
SP,29-Dec-09,-0.001401965
SP,30-Dec-09,0.000195328
SP,31-Dec-09,-0.010100375
SP,4-Jan-10,0.015916069
SP,5-Jan-10,0.003110806
SP,6-Jan-10,0.000545376
SP,7-Jan-10,0.003993283
SP,8-Jan-10,0.002877549
SP,11-Jan-10,0.001745232
SP,12-Jan-10,-0.009425438
SP,13-Jan-10,0.008291384
SP,14-Jan-10,0.002423567
SP,15-Jan-10,-0.010882186
SP,18-Jan-10,0.012422194
SP,19-Jan-10,0
SP,20-Jan-10,-0.010654438
SP,21-Jan-10,-0.019126605
SP,22-Jan-10,-0.022389806
SP,25-Jan-10,0.004587541
SP,26-Jan-10,-0.004212071
SP,27-Jan-10,0.004868323
SP,28-Jan-10,-0.011888153
SP,29-Jan-10,-0.009877767
SP,1-Feb-10,0.014165355
SP,2-Feb-10,0.012889515
SP,3-Feb-10,-0.005489426
SP,4-Feb-10,-0.031635816
SP,5-Feb-10,0.002892972
SP,8-Feb-10,-0.008902849
SP,9-Feb-10,0.012955814
SP,10-Feb-10,0.007398858
SP,11-Feb-10,0
SP,12-Feb-10,-0.002748402
SP,15-Feb-10,0.017840667
SP,16-Feb-10,0
SP,17-Feb-10,0.004228991
SP,18-Feb-10,0.006563167
SP,19-Feb-10,0.002184195
SP,22-Feb-10,-0.001046374
SP,23-Feb-10,-0.012176614
SP,24-Feb-10,0.009673506
SP,25-Feb-10,-0.002083164
SP,26-Feb-10,0.001404348
SP,1-Mar-10,0.010107284
SP,2-Mar-10,0.002327644
SP,3-Mar-10,0.000429127
SP,4-Mar-10,0.003729217
SP,5-Mar-10,0.0139103
SP,8-Mar-10,-0.000175654
SP,9-Mar-10,0.001711315
SP,10-Mar-10,0.004514325
